dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,UMAP,SVM_RBF,0.7908333333333330,0.7884729499570110,,,115.1489737033840,13.719651937484700,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,AE,LR,0.25916666666666700,0.1029119788219720,0.00033123529283329800,,0.24158525466918900,0.006742715835571290,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,AE,GB,0.6391666666666670,0.6380575023156170,0.00033123529283329800,,0.24158525466918900,0.006742715835571290,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,AE,SVM_RBF,0.25916666666666700,0.1029119788219720,0.00033123529283329800,,0.24158525466918900,0.006742715835571290,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,SelectKBest,LR,0.8758333333333330,0.8752515057983770,,,0.0019736289978027300,0.0009815692901611330,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,SelectKBest,GB,0.825,0.824941274200905,,,0.0019736289978027300,0.0009815692901611330,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,SelectKBest,SVM_RBF,0.8833333333333330,0.8829007148485490,,,0.0019736289978027300,0.0009815692901611330,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,RFE,LR,0.8733333333333330,0.8728849343479070,,,0.07033276557922360,0.0008375644683837890,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,RFE,GB,0.83,0.8297191656639910,,,0.07033276557922360,0.0008375644683837890,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.5,0.5,1500,1500,RFE,SVM_RBF,0.8708333333333330,0.8706012890855580,,,0.07033276557922360,0.0008375644683837890,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,PCA_or_SVD,LR,0.8841666666666670,0.8836620875561520,,0.9737048020554700,3.791590452194210,0.09479999542236330,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,PCA_or_SVD,GB,0.8275,0.827173104864785,,0.9737048020554700,3.791590452194210,0.09479999542236330,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,PCA_or_SVD,SVM_RBF,0.8866666666666670,0.8860724065866290,,0.9737048020554700,3.791590452194210,0.09479999542236330,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,UMAP,LR,0.81,0.808607665587153,,,197.51102423667900,21.116135120391800,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,UMAP,GB,0.82,0.8194145374792550,,,197.51102423667900,21.116135120391800,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,UMAP,SVM_RBF,0.7875,0.7847305406962500,,,197.51102423667900,21.116135120391800,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,AE,LR,0.25916666666666700,0.1029119788219720,0.0003309345047455280,,0.24020719528198200,0.0071086883544921900,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,AE,GB,0.6566666666666670,0.6564817578942620,0.0003309345047455280,,0.24020719528198200,0.0071086883544921900,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",1,0.75,0.75,2250,2250,AE,SVM_RBF,0.25916666666666700,0.1029119788219720,0.0003309345047455280,,0.24020719528198200,0.0071086883544921900,OK,
